Score,Asian,Black,Hispanic,White
71.5,0.0036000000000001586,0.0010000000000000009,0.002100000000000102,0.0031999999999998696
72.0,0.008999999999999897,0.0016999999999999238,0.0043999999999999595,0.007500000000000062
73.0,0.011500000000000066,0.0027000000000001467,0.0042000000000000925,0.008500000000000063
73.5,0.0028000000000000247,0.0007999999999999119,0.0018999999999999018,0.0037999999999999146
74.0,0.0047999999999999154,0.0014000000000000679,0.002000000000000113,0.0043000000000000815
74.5,0.007099999999999995,0.0018999999999999018,0.0042999999999998595,0.00759999999999994
75.0,0.005800000000000027,0.0020999999999999908,0.0037999999999999146,0.006900000000000128
75.5,0.00539999999999996,0.0012000000000000899,0.0025000000000000577,0.0046999999999999265
76.0,0.0041000000000001036,0.0009999999999998899,0.002100000000000102,0.0042999999999999705
76.5,0.005199999999999871,0.0016000000000001569,0.0026999999999999247,0.005600000000000049
77.0,0.015600000000000058,0.0027999999999999137,0.006599999999999939,0.01090000000000002
78.0,0.008799999999999919,0.0020999999999999908,0.0049000000000001265,0.010299999999999976
78.5,0.0037000000000001476,0.0006000000000000449,0.0017000000000000348,0.0043999999999999595
79.0,0.0048000000000000265,0.0011999999999999789,0.0026999999999999247,0.006400000000000072
79.5,0.004899999999999904,0.0008999999999999009,0.0025000000000000577,0.0043999999999999595
80.0,0.005499999999999949,0.0016000000000001569,0.0029999999999998916,0.005600000000000049
80.5,0.0051000000000001044,0.0020999999999998797,0.0028000000000000247,0.006099999999999994
81.0,0.009499999999999953,0.0019000000000000128,0.0043000000000000815,0.010699999999999932
81.5,0.0050000000000000044,0.0009000000000000119,0.0022999999999998577,0.0048000000000000265
82.0,0.0044999999999999485,0.0009000000000000119,0.0019000000000000128,0.0046999999999999265
82.5,0.00550000000000006,0.0011999999999999789,0.002200000000000202,0.005199999999999982
83.0,0.0044999999999999485,0.0010999999999999899,0.0020999999999998797,0.005300000000000082
83.5,0.005400000000000071,0.0013999999999999568,0.0026999999999999247,0.007199999999999984
84.0,0.007600000000000051,0.0015000000000000568,0.0039000000000000146,0.008500000000000063
84.5,0.0031999999999998696,0.0010000000000000009,0.0021999999999999797,0.0046999999999999265
85.0,0.0037000000000000366,0.0010999999999999899,0.0017000000000000348,0.0048000000000000265
85.5,0.007299999999999973,0.002100000000000102,0.0042000000000000925,0.009700000000000042
86.0,0.0037000000000000366,0.0009000000000000119,0.0016999999999999238,0.005599999999999827
86.5,0.006399999999999961,0.0012999999999999678,0.0034000000000000696,0.006800000000000139
87.0,0.0030000000000000027,0.0009000000000000119,0.0011999999999998678,0.0040999999999999925
87.5,0.006500000000000061,0.0015999999999999348,0.0029000000000001247,0.008099999999999996
88.0,0.0034999999999999476,0.00040000000000006697,0.0015999999999999348,0.0040000000000000036
88.5,0.006500000000000061,0.0011999999999998678,0.0026999999999999247,0.008100000000000107
89.0,0.0042999999999998595,0.0006000000000000449,0.0012000000000000899,0.0043999999999999595
89.5,0.007199999999999984,0.0012999999999999678,0.0030000000000000027,0.009299999999999864
90.0,0.0036000000000001586,0.0007000000000000339,0.0017000000000000348,0.0049000000000001265
90.5,0.0040999999999999925,0.00039999999999995595,0.0018999999999999018,0.0046999999999999265
91.0,0.0028999999999999027,0.000300000000000078,0.0008000000000000229,0.0030000000000000027
91.5,0.0039000000000000146,0.0005999999999999339,0.0013999999999999568,0.0047000000000000375
92.0,0.0049000000000001265,0.0012999999999999678,0.0025000000000000577,0.007000000000000006
93.0,0.007999999999999896,0.0016000000000001569,0.0032000000000000917,0.009899999999999909
93.5,0.006299999999999972,0.0011999999999998678,0.0031999999999998696,0.008499999999999952
94.0,0.0050000000000000044,0.0012000000000000899,0.0021999999999999797,0.007000000000000006
94.5,0.008400000000000074,0.0015000000000000568,0.0036000000000001586,0.011600000000000166
95.0,0.006700000000000039,0.0008999999999999009,0.0027999999999999137,0.008899999999999908
95.5,0.0025999999999998247,0.00040000000000006697,0.0013000000000000789,0.0035000000000000586
96.0,0.008200000000000096,0.0012999999999998568,0.0030000000000000027,0.009299999999999864
96.5,0.0021999999999999797,0.00040000000000006697,0.0006999999999999229,0.0026000000000000467
97.0,0.006200000000000094,0.0009000000000001229,0.0020999999999999908,0.00660000000000005
97.5,0.008099999999999996,0.0013999999999999568,0.0031999999999999806,0.009199999999999986
98.0,0.010099999999999887,0.0023999999999999577,0.0041999999999999815,0.012499999999999956
98.5,0.006700000000000039,0.0006000000000000449,0.0021999999999999797,0.006800000000000139
99.0,0.0028000000000000247,0.0003999999999998449,0.001000000000000112,0.0028999999999999027
99.5,0.0004999999999999449,0.00010000000000010001,0.00019999999999997797,0.0007000000000000339
100.0,0.0006000000000000449,0.0,0.0,0.00019999999999997797
